listing_id,title,sku,grade,units,model,end_time,image_url,manifest_models,manifest_capacities,manifest_colors,manifest_part_numbers
231840,Apple Cell Phones - iPhone 16 Pro Max - 254 Units - Grade C(T) - CT0079829A,CT0079829A,C(T),254,iPhone 16 Pro Max,2025-06-19T16:30:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_161.jpg,IPH 16PM,"512GB, 1TB, 256GB","WHT, NAT, BLK, GLD","J632E, J641E, U635E, J633E, A633E, J638E, J637E, J635E, J636E, J631E, A631E, J639E, U632E, U636E, J634E, U631E, U634E, S630E, U639E, J640E, J630E, U630E, U633E, S632E"
231784,Apple Cell Phones - iPhone 16 Pro Max - 250 Units - Grade C(T) - CT0080083A,CT0080083A,C(T),250,iPhone 16 Pro Max,2025-06-19T16:31:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_160.jpg,IPH 16PM,"512GB, 1TB, 256GB","WHT, NAT, BLK, GLD","J632E, A636E, J641E, S631E, J633E, J638E, J637E, S638E, J635E, J636E, J631E, J639E, U632E, U636E, U637E, J634E, U631E, S630E, J640E, J630E, U630E, U633E, S633E"
232016,Apple Cell Phones - iPhone 16 Pro Max - 53 Units - Grade A+(T) - CT0079872A,CT0079872A,A+(T),53,iPhone 16 Pro Max,2025-06-19T16:32:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_162.jpg,IPH 16PM,"512GB, 1TB, 256GB","WHT, NAT, BLK, GLD","A632E, A636E, J641E, S634E, A638E, J637E, A635E, J635E, J636E, U632E, U636E, J634E, U634E, U631E, U639E, S630E, A634E, J630E, U630E, U633E, U638E"
231942,Apple Cell Phones - iPhone 16 Pro Max - 50 Units - Grade B+(T) - CT0079883A,CT0079883A,B+(T),50,iPhone 16 Pro Max,2025-06-19T16:33:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_162.jpg,IPH 16PM,"512GB, 1TB, 256GB","WHT, GLD, BLK, NAT","J632E, S638E, U635E, U636E, J635E, U640E, J636E, J630E, A631E, U630E, U633E, U637E, A633E, U632E, U631E, J638E, U638E"
231903,Apple Cell Phones - iPhone 16 Pro Max - 35 Units - Grade B(T) - CT0079906A,CT0079906A,B(T),35,iPhone 16 Pro Max,2025-06-19T16:34:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_161.jpg,IPH 16PM,"512GB, 1TB, 256GB","WHT, NAT, BLK, GLD","J632E, J641E, U636E, J635E, J636E, J631E, J630E, J640E, J633E, U633E, U630E, J634E, U632E, A633E, U634E"
231846,Apple Cell Phones - iPhone 16 Pro - 300 Units - Grade C(T) - CT0079831A,CT0079831A,C(T),300,iPhone 16 Pro,2025-06-19T16:35:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16pro_159.jpg,IPH 16P,"512GB, 1TB, 128GB, 256GB","WHT, NAT, BLK, GLD","A616E, E615E, A618E, A620E, S628E, S621E, U618E, A615E, J618E, U614E, U616E, J623E, U619E, S623E, J629E, A617E, J615E, U617E, J626E, J620E, J624E, J627E, A614E, J625E, J617E, U622E, U620E, A624E, U615E, J614E, J616E, S618E, J628E, E620E, J619E, S619E, J622E, U629E, J621E, A621E, P619E, U621E"
231930,Apple Cell Phones - iPhone 16 Pro - 78 Units - Grade A+(T) - CT0079853A,CT0079853A,A+(T),78,iPhone 16 Pro,2025-06-19T16:36:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16pro_160.jpg,IPH 16P,"1TB, 128GB, 256GB, 512GB","WHT, NAT, BLK, GLD","A616E, A618E, A620E, A622E, U618E, U614E, U616E, U619E, S620E, U617E, J627E, U622E, U620E, U615E, S618E, J616E, J628E, A623E, U623E, E616E, U621E, U624E"
231750,Apple Cell Phones - iPhone 16 Pro - 69 Units - Grade B+(T) - CT0079858A,CT0079858A,B+(T),69,iPhone 16 Pro,2025-06-19T16:37:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16pro_158.jpg,IPH 16P,"512GB, 1TB, 128GB, 256GB","WHT, NAT, BLK, GLD","A620E, A622E, U618E, J618E, U614E, U616E, U619E, A629E, U617E, E618E, A614E, U622E, U620E, U615E, J614E, U629E, U623E, J621E, A628E, U621E, U624E, U626E"
231747,Apple Cell Phones - iPhone 16 Pro - 16 Units - Grade AA+(T) - CT0080000A,CT0080000A,AA+(T),16,iPhone 16 Pro,2025-06-19T16:38:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16pro_158.jpg,IPH 16P,"128GB, 256GB","WHT, BLK, GLD","U614E, U619E, U616E, U615E, A620E, J619E, U618E"
231833,Apple Cell Phones - iPhone 16 Plus - 125 Units - Grade C(T) - CT0079838A,CT0079838A,C(T),125,iPhone 16 Plus,2025-06-19T16:39:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16plus_129.jpg,IPH 16PL,"512GB, 128GB, 256GB","GRN, BLK, PNK, WHT, BLU","J606E, A599E, U605E, J601E, J600E, S600E, J607E, J610E, J602E, J611E, U601E, U610E, J604E, J599E, U603E, A604E, U602E, J609E, U608E, U599E, A608E, J613E, J603E, E602E, J608E, U606E, U604E, U600E"
231768,Apple Cell Phones - iPhone 16 Plus - 44 Units - Grade A+(T) - CT0079893A,CT0079893A,A+(T),44,iPhone 16 Plus,2025-06-19T16:40:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16plus_128.jpg,IPH 16PL,"512GB, 128GB, 256GB","GRN, BLK, PNK, WHT, BLU","J611E, U601E, A601E, A606E, U599E, J604E, S601E, U603E, S600E, U602E, A599E, A602E"
231853,Apple Cell Phones - iPhone 16 Plus - 25 Units - Grade B+(T) - CT0079955A,CT0079955A,B+(T),25,iPhone 16 Plus,2025-06-19T16:41:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16plus_129.jpg,IPH 16PL,"512GB, 128GB, 256GB","GRN, BLK, PNK, BLU, WHT","U601E, J606E, U610E, A599E, U608E, U599E, U609E, J601E, J599E, U603E, U607E, U602E, U613E, U604E, U600E"
231948,Apple Cell Phones - iPhone 16e - 85 Units - Grade B+(T) - CT0079848A,CT0079848A,B+(T),85,iPhone 16e,2025-06-19T16:42:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16e_32.jpg,IPH 16E,"128GB, 256GB","BLK, WHT","U866E, U869E, U868E, U867E, J866E"
231793,Apple Cell Phones - iPhone 16e - 68 Units - Grade A+(T) - CT0079860A,CT0079860A,A+(T),68,iPhone 16e,2025-06-19T16:43:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16e_31.jpg,"PH 16E, IPH 16E","512GB, 128GB, 256GB","BLK, WHT","U866E, J870E, A866E, A867E, U869E, J867E, U868E, U867E, J866E"
231827,"Apple Cell Phones - iPhone 16e, 128GB - 50 Units - Grade B+(T) - CT0079826A",CT0079826A,B+(T),50,iPhone 16e,2025-06-19T16:44:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16e_31.jpg,IPH 16E,128GB,"BLK, WHT","U866E, J867E, U867E"
231761,Apple Cell Phones - iPhone 16e - 15 Units - Grade B(T) - CT0080003A,CT0080003A,B(T),15,iPhone 16e,2025-06-19T16:45:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16e_31.jpg,IPH 16E,"128GB, 256GB","BLK, WHT","J866E, U866E, J868E, J867E, U868E, U867E"
232028,Apple Cell Phones - iPhone 16 - 80 Units - Grade C(T) - CT0079851A,CT0079851A,C(T),80,iPhone 16,2025-06-19T16:46:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16_132.jpg,IPH 16,"128GB, 256GB","GRN, BLK, PNK, WHT, BLU","J588E, U591E, J587E, J593E, U587E, U588E, J591E, J592E, J589E, J586E, U584E, U593E, S584E, J584E, U586E, U585E, S591E, J585E"
231865,Apple Cell Phones - iPhone 16 - 64 Units - Grade A+(T) - CT0079865A,CT0079865A,A+(T),64,iPhone 16,2025-06-19T16:47:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16_131.jpg,IPH 16,"512GB, 128GB, 256GB","GRN, BLK, PNK, WHT, BLU","U589E, U591E, A585E, U590E, U587E, U588E, S587E, A586E, E589E, U584E, A592E, A591E, U586E, U585E, S584E, E590E, U596E"
231758,Apple Cell Phones - iPhone 16 - 51 Units - Grade B+(T) - CT0079876A,CT0079876A,B+(T),51,iPhone 16,2025-06-19T16:48:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16_130.jpg,"IPH 16, APL IPH 16","512GB, 128GB, 256GB","GRN, BLK, PNK, BLU, WHT","U592E, U589E, U591E, U595E, U590E, U587E, U588E, S587E, U594E, U593E, U584E, A591E, A584E, U586E, U585E"
231764,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 350 Units - Grade C(T) - CT0080081A",CT0080081A,C(T),350,iPhone 15 Pro Max,2025-06-19T16:49:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_484.jpg,IPH 15PM,256GB,"WHT, NAT, BLK, BLU","S911D, A909D, J909D, A911D, A910D, J911D, A912D, S909D, S912D, E910D, E912D, E909D, J910D, E911D, J912D"
232043,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 350 Units - Grade C(T) - CT0080080A",CT0080080A,C(T),350,iPhone 15 Pro Max,2025-06-19T16:50:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_487.jpg,IPH 15PM,256GB,"WHT, BLU, BLK, NAT","S911D, A909D, J909D, A911D, A910D, J911D, A912D, S909D, E910D, S912D, E912D, E909D, J910D, U912D, E911D, J912D"
231843,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 323 Units - Grade C(T) - CT0079760A",CT0079760A,C(T),323,iPhone 15 Pro Max,2025-06-19T16:51:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_485.jpg,IPH 15PM,256GB,"WHT, BLU, BLK, NAT","S911D, A909D, J909D, A911D, A910D, J911D, A912D, S909D, S912D, E910D, E912D, E909D, J910D, E911D, J912D, S910D"
231897,"Apple Cell Phones - iPhone 15 Pro Max, 512GB - 199 Units - Grade C(T) - CT0079773A",CT0079773A,C(T),199,iPhone 15 Pro Max,2025-06-19T16:52:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_485.jpg,"APL IPH 15PM, IPH 15PM",512GB,"WHT, NAT, BLK, BLU","E913D, A915D, S916D, A914D, J502E, E916D, J915D, A916D, J913D, E915D, J914D, J916D, E914D, S914D, A913D, S913D"
231931,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 130 Units - Grade A+(T) - CT0079783A",CT0079783A,A+(T),130,iPhone 15 Pro Max,2025-06-19T16:53:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_486.jpg,IPH 15PM,256GB,"WHT, BLU, BLK, NAT","A909D, J909D, A911D, A910D, J911D, A912D, S909D, S912D, E910D, E912D, U911D, E909D, U912D, E911D, J912D, S910D"
231908,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 125 Units - Grade B+(T) - CT0080082A",CT0080082A,B+(T),125,iPhone 15 Pro Max,2025-06-19T16:54:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_485.jpg,IPH 15PM,256GB,"WHT, NAT, BLK, BLU","A909D, J909D, A911D, A910D, J911D, A912D, S909D, S912D, E909D, U911D, J912D, S910D"
231872,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 121 Units - Grade B+(T) - CT0079769A",CT0079769A,B+(T),121,iPhone 15 Pro Max,2025-06-19T16:55:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_485.jpg,IPH 15PM,256GB,"WHT, NAT, BLK, BLU","A909D, J909D, A911D, A910D, J911D, J912D, A912D, S909D, E909D, J910D"
231866,"Apple Cell Phones - iPhone 15 Pro Max, 256GB - 69 Units - Grade B(T) - CT0079809A",CT0079809A,B(T),69,iPhone 15 Pro Max,2025-06-19T16:56:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_485.jpg,IPH 15PM,256GB,"WHT, BLU, BLK, NAT","A909D, J909D, A911D, A910D, J911D, A912D, S909D, E909D, J910D, E911D, J912D"
231859,"Apple Cell Phones - iPhone 15 Pro Max, 512GB - 68 Units - Grade B+(T) - CT0079810A",CT0079810A,B+(T),68,iPhone 15 Pro Max,2025-06-19T16:57:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_485.jpg,IPH 15PM,512GB,"WHT, BLK, BLU","E913D, S916D, A913D, A914D, E916D, U916D, J913D, E914D, J914D, J916D, U913D, A916D, S913D"
231971,Apple Cell Phones - iPhone 15 Pro Max - 26 Units - Grade C(T) - CT0079938A,CT0079938A,C(T),26,iPhone 15 Pro Max,2025-06-19T16:58:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_486.jpg,"APL IPH 15PM, IPH 15PM","1TB, 256GB, 512GB","NAT, BLU, BLK, WHT","S920D, J920D, E920D, J918D, J917D, J524E, J919D, J464E"
231953,"Apple Cell Phones - iPhone 15 Pro, 256GB - 335 Units - Grade C(T) - CT0079767A",CT0079767A,C(T),335,iPhone 15 Pro,2025-06-19T16:59:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_447.jpg,IPH 15P,256GB,"WHT, BLU, BLK, NAT","J897D, S897D, A900D, J900D, A897D, A898D, E898D, S900D, A899D, J899D, S898D, E897D, J898D, E899D, E900D"
232008,Apple Cell Phones - iPhone 15 Pro - 201 Units - Grade C(T) - CT0079833A,CT0079833A,C(T),201,iPhone 15 Pro,2025-06-19T17:00:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_447.jpg,IPH 15P,"1TB, 128GB","WHT, NAT, BLK, BLU","J893D, S893D, A894D, J907D, J908D, A895D, A893D, E893D, S895D, S905D, E896D, E908D, J906D, J895D, E907D, A908D, J894D, E905D, A905D, J905D, A896D, E895D, J896D"
232004,"Apple Cell Phones - iPhone 15 Pro, 128GB - 134 Units - Grade C(T) - CT0079782A",CT0079782A,C(T),134,iPhone 15 Pro,2025-06-19T17:01:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_447.jpg,IPH 15P,128GB,"WHT, BLU, BLK, NAT","J893D, J894D, E895D, A896D, E894D, A895D, J895D, E893D, J896D"
231803,"Apple Cell Phones - iPhone 15 Pro, 512GB - 88 Units - Grade C(T) - CT0079797A",CT0079797A,C(T),88,iPhone 15 Pro,2025-06-19T17:02:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_445.jpg,IPH 15P,512GB,"BLU, NAT, BLK, WHT","A903D, S901D, A904D, E901D, E902D, J901D, J902D, S903D, J904D, A902D, E904D, J903D, A901D"
231844,Apple Cell Phones - iPhone 15 Pro - 68 Units - Grade B+(T) - CT0079861A,CT0079861A,B+(T),68,iPhone 15 Pro,2025-06-19T17:03:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_446.jpg,IPH 15P,"512GB, 1TB, 128GB","WHT, NAT, BLK, BLU","J893D, E894D, S893D, J902D, S902D, A902D, S904D, A906D, A895D, A893D, J895D, A901D, U904D, A903D, A904D, A896D, J901D, J904D, E904D, J896D"
231749,"Apple Cell Phones - iPhone 15 Pro, 256GB - 54 Units - Grade B+(T) - CT0079822A",CT0079822A,B+(T),54,iPhone 15 Pro,2025-06-19T17:04:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_445.jpg,IPH 15P,256GB,"WHT, NAT, BLK, BLU","J897D, S897D, A900D, J900D, A897D, A898D, E898D, A899D, J898D, E900D"
232045,Apple Cell Phones - iPhone 15 Pro - 29 Units - Grade B(T) - CT0079929A,CT0079929A,B(T),29,iPhone 15 Pro,2025-06-19T17:05:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_448.jpg,IPH 15P,"512GB, 128GB, 256GB","WHT, BLU, BLK, NAT","J893D, J897D, A900D, J900D, J894D, S896D, A903D, A898D, A896D, A894D, J895D, J898D, J903D, A901D, J896D"
232033,Apple Cell Phones - iPhone 15 Pro - 15 Units - Grade A+(T) - CT0080006A,CT0080006A,A+(T),15,iPhone 15 Pro,2025-06-19T17:06:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15pro_448.jpg,IPH 15P,"1TB, 128GB, 256GB, 512GB","BLU, NAT, BLK, WHT","U899D, A902D, A903D, A904D, J905D, A894D, J904D, A893D, A899D, A901D"
231836,Apple Cell Phones - iPhone 15 Plus - 167 Units - Grade C(T) - CT0079835A,CT0079835A,C(T),167,iPhone 15 Plus,2025-06-19T17:07:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_384.jpg,"APL IPH 15PL, IPH 15PL","512GB, 128GB","YEL, BLK, BLU, PNK","E878D, E879D, S878D, J879D, J891D, A881D, J878D, A879D, J881D, A878D, E881D, J880D, S879D"
231854,"Apple Cell Phones - iPhone 15 Plus, 256GB - 117 Units - Grade C(T) - CT0079786A",CT0079786A,C(T),117,iPhone 15 Plus,2025-06-19T17:08:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_384.jpg,IPH 15PL,256GB,"YEL, GRN, BLK, PNK, BLU","E883D, J885D, S886D, J887D, J886D, J883D, E887D, A884D, E884D, A886D, A883D, J884D, A887D"
231916,"Apple Cell Phones - iPhone 15 Plus, 128GB - 105 Units - Grade C(T) - CT0079790A",CT0079790A,C(T),105,iPhone 15 Plus,2025-06-19T17:09:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_384.jpg,"IPH 15PL, IPH 15PL 128GB",128GB,"YEL, GRN, BLK, PNK, BLU","E879D, J879D, A881D, J878D, J881D, J882D, J880D, S879D"
231828,Apple Cell Phones - iPhone 15 Plus - 47 Units - Grade B+(T) - CT0079890A,CT0079890A,B+(T),47,iPhone 15 Plus,2025-06-19T17:10:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_383.jpg,IPH 15PL,"512GB, 128GB","YEL, BLK, BLU, PNK","U878D, A889D, J889D, A881D, J879D, J881D, A879D, A890D, A878D, S880D, J878D"
231883,Apple Cell Phones - iPhone 15 Plus - 39 Units - Grade B(T) - CT0079899A,CT0079899A,B(T),39,iPhone 15 Plus,2025-06-19T17:11:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_384.jpg,IPH 15PL,"128GB, 256GB","YEL, GRN, BLK, PNK, BLU","A885D, A881D, J879D, J886D, J881D, J878D, A879D, A884D, A878D, A883D, J884D, A887D"
231831,Apple Cell Phones - iPhone 15 Plus - 38 Units - Grade A+(T) - CT0079900A,CT0079900A,A+(T),38,iPhone 15 Plus,2025-06-19T17:12:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_384.jpg,"APL IPH 15PL, IPH 15PL","512GB, 128GB, 256GB","YEL, BLK, BLU, PNK","E883D, S883D, A880D, E879D, A881D, J886D, J879D, A879D, A878D, A884D, S891D, E884D, A886D, A883D, E886D"
231743,Apple Cell Phones - iPhone 15 - 321 Units - Grade C(T) - CT0079830A,CT0079830A,C(T),321,iPhone 15,2025-06-19T17:13:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_378.jpg,IPH 15,"512GB, 128GB","YEL, GRN, BLK, PNK, BLU","J864D, U864D, U866D, U863D, A864D, E865D, U865D, S874D, E864D, E866D, U867D, J867D, A867D, J866D, J876D, A866D, E863D, S864D, A863D, J873D, J863D, J874D, S863D, A877D, E873D"
232014,"Apple Cell Phones - iPhone 15, 256GB - 87 Units - Grade C(T) - CT0079798A",CT0079798A,C(T),87,iPhone 15,2025-06-19T17:14:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_380.jpg,"IPH 15, APL IPH 15",256GB,"YEL, GRN, BLK, PNK, BLU","E870D, A871D, J871D, A868D, E869D, S871D, J869D, A869D, E868D, J872D, S868D, U868D, J870D, J868D"
