listing_id,title,sku,grade,units,model,end_time,image_url,manifest_models,manifest_capacities,manifest_colors,manifest_part_numbers
231943,Apple Cell Phones - iPhone 15 - 82 Units - Grade B+(T) - CT0079850A,CT0079850A,B+(T),82,iPhone 15,2025-06-19T17:15:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_380.jpg,"IPH 15, APL IPH 15","512GB, 128GB, 256GB","YEL, GRN, BLK, PNK, BLU","A863D, J864D, U867D, U873D, J863D, E869D, S864D, A867D, J866D, A866D, U866D, U863D, A864D, U865D, S866D, E863D, E873D"
231772,"Apple Cell Phones - iPhone 15, 128GB - 80 Units - Grade C(T) - CT0079800A",CT0079800A,C(T),80,iPhone 15,2025-06-19T17:16:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_378.jpg,IPH 15,128GB,"YEL, GRN, BLK, PNK, BLU","J864D, J867D, J863D, J865D, J866D, A866D, A864D, S866D, E863D"
231902,Apple Cell Phones - iPhone 15 - 42 Units - Grade B(T) - CT0079895A,CT0079895A,B(T),42,iPhone 15,2025-06-19T17:17:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_379.jpg,IPH 15,"128GB, 256GB","YEL, GRN, BLK, PNK, BLU","A863D, J864D, U867D, J863D, U864D, J865D, J866D, A866D, U866D, U863D, A864D, E863D, J868D"
231798,Apple Cell Phones - iPhone 15 - 37 Units - Grade A+(T) - CT0079901A,CT0079901A,A+(T),37,iPhone 15,2025-06-19T17:18:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_378.jpg,IPH 15,"128GB, 256GB","GRN, BLK, YEL, PNK","A863D, S869D, U867D, A868D, A865D, A867D, U864D, A869D, J863D, U863D, J868D"
231917,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 381 Units - Grade C(T) - CT0079758A",CT0079758A,C(T),381,iPhone 14 Pro Max,2025-06-19T17:19:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1126.jpg,IPH 14PM,128GB,"PUR, SLV, BLK, GLD","S530D, S529D, J527D, A529D, E528D, E530D, J528D, J529D, S527D, E529D, A530D, A528D, J530D, S528D, A527D, E527D"
231755,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 375 Units - Grade C(T) - CT0080076A",CT0080076A,C(T),375,iPhone 14 Pro Max,2025-06-19T17:20:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1125.jpg,IPH 14PM,128GB,"PUR, SLV, BLK, GLD","S529D, J527D, E528D, A529D, E530D, J528D, J529D, S527D, E529D, A530D, A528D, J530D, A527D, E527D"
231980,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 375 Units - Grade C(T) - CT0080077A",CT0080077A,C(T),375,iPhone 14 Pro Max,2025-06-19T17:21:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1127.jpg,IPH 14PM,128GB,"PUR, SLV, BLK, GLD","S530D, S529D, J527D, A529D, E528D, E530D, J528D, J529D, S527D, E529D, A530D, A528D, J530D, S528D, A527D, E527D"
232036,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 359 Units - Grade C(T) - CT0079759A",CT0079759A,C(T),359,iPhone 14 Pro Max,2025-06-19T17:22:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1128.jpg,IPH 14PM,256GB,"PUR, SLV, BLK, GLD","J531D, A534D, S532D, S531D, E531D, E532D, A533D, E534D, E533D, S533D, J533D, S534D, A531D, A532D, J532D, J534D"
231860,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 350 Units - Grade C(T) - CT0080079A",CT0080079A,C(T),350,iPhone 14 Pro Max,2025-06-19T17:23:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1126.jpg,IPH 14PM,256GB,"PUR, SLV, BLK, GLD","J531D, A534D, S531D, E531D, E534D, E532D, E533D, A533D, S533D, J533D, S534D, A531D, A532D, J532D, J534D"
231861,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 350 Units - Grade C(T) - CT0080078A",CT0080078A,C(T),350,iPhone 14 Pro Max,2025-06-19T17:24:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1126.jpg,IPH 14PM,256GB,"PUR, SLV, BLK, GLD","J531D, A534D, S531D, E531D, E534D, E532D, A533D, E533D, S533D, J533D, S534D, A531D, A532D, J532D, J534D"
231977,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 244 Units - Grade B+(T) - CT0079770A",CT0079770A,B+(T),244,iPhone 14 Pro Max,2025-06-19T17:25:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1127.jpg,IPH 14PM,128GB,"PUR, SLV, BLK, GLD","S530D, E527D, J527D, A529D, E530D, J528D, J529D, S527D, A530D, A528D, J530D, S528D, A527D, S529D"
231966,"Apple Cell Phones - iPhone 14 Pro Max, 512GB - 180 Units - Grade C(T) - CT0079774A",CT0079774A,C(T),180,iPhone 14 Pro Max,2025-06-19T17:26:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1127.jpg,IPH 14PM,512GB,"PUR, SLV, BLK, GLD","J537D, A535D, A538D, J536D, S538D, E535D, A537D, S536D, E536D, E538D, A536D, J538D, E537D, S535D, J535D"
231954,Apple Cell Phones - iPhone 14 Pro Max - 175 Units - Grade B+(T) - CT0079834A,CT0079834A,B+(T),175,iPhone 14 Pro Max,2025-06-19T17:27:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1127.jpg,IPH 14PM,"512GB, 128GB, 256GB","PUR, SLV, BLK, GLD","J537D, A534D, A535D, A538D, S530D, U530D, S538D, A537D, E538D, A530D, A531D, A536D, S537D, S535D, A527D"
231806,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 140 Units - Grade B+(T) - CT0079781A",CT0079781A,B+(T),140,iPhone 14 Pro Max,2025-06-19T17:28:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1125.jpg,IPH 14PM,256GB,"PUR, SLV, BLK, GLD","A534D, J531D, S531D, E531D, E534D, A533D, J533D, S534D, A531D, A532D, J532D, J534D"
231940,Apple Cell Phones - iPhone 14 Pro Max - 88 Units - Grade A+(T) - CT0079846A,CT0079846A,A+(T),88,iPhone 14 Pro Max,2025-06-19T17:29:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1127.jpg,IPH 14PM,"512GB, 128GB, 256GB","PUR, SLV, BLK, GLD","E528D, E527D, S532D, J527D, S538D, A529D, A537D, A536D, J530D, J534D, A534D, S531D, E529D, A530D, A532D, A528D, S537D, A527D, A535D, A538D, E530D, S534D, A531D, S528D"
231741,"Apple Cell Phones - iPhone 14 Pro Max, 1TB - 64 Units - Grade C(T) - CT0079814A",CT0079814A,C(T),64,iPhone 14 Pro Max,2025-06-19T17:30:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1125.jpg,IPH 14PM,1TB,"PUR, SLV, BLK, GLD","A541D, A539D, E540D, E541D, A542D, J539D, J541D, J542D, S539D, J540D"
231976,"Apple Cell Phones - iPhone 14 Pro Max, 1TB - 61 Units - Grade B+(T) - CT0079819A",CT0079819A,B+(T),61,iPhone 14 Pro Max,2025-06-19T17:31:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1127.jpg,IPH 14PM,1TB,"PUR, SLV, BLK, GLD","A541D, A539D, E541D, A542D, S542D, J539D, S539D, J541D, E542D, J542D, A540D, E539D, J540D"
231964,Apple Cell Phones - iPhone 14 Pro Max - 18 Units - Grade B(T) - CT0079988A,CT0079988A,B(T),18,iPhone 14 Pro Max,2025-06-19T17:32:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1127.jpg,IPH 14PM,"512GB, 1TB, 256GB","PUR, SLV, BLK, GLD","A534D, J531D, A535D, S531D, E532D, A533D, A537D, J538D, J542D, J532D, J535D, J534D"
231811,Apple Cell Phones - iPhone 14 Pro Max - 2 Units - Grade C(T) - CT0080062A,CT0080062A,C(T),2,iPhone 14 Pro Max,2025-06-19T17:33:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1125.jpg,IPH 14PM,"128GB, 256GB",PUR,"J530D, J534D"
231961,"Apple Cell Phones - iPhone 14 Pro, 128GB - 471 Units - Grade C(T) - CT0079763A",CT0079763A,C(T),471,iPhone 14 Pro,2025-06-19T17:34:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_992.jpg,IPH 14P,128GB,"PUR, SLV, BLK, GLD","J511D, E511D, S512D, A514D, A513D, E514D, A512D, S514D, E512D, D511D, S511D, J513D, S513D, J514D, E513D, J512D, A511D"
232035,"Apple Cell Phones - iPhone 14 Pro, 256GB - 458 Units - Grade C(T) - CT0079764A",CT0079764A,C(T),458,iPhone 14 Pro,2025-06-19T17:35:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_993.jpg,IPH 14P,256GB,"PUR, SLV, BLK, GLD","S518D, J517D, E518D, J515D, J516D, S515D, S517D, E515D, E516D, J518D, E517D, A515D, A516D, A518D, S516D, A517D"
231787,"Apple Cell Phones - iPhone 14 Pro, 128GB - 151 Units - Grade B+(T) - CT0079780A",CT0079780A,B+(T),151,iPhone 14 Pro,2025-06-19T17:36:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_990.jpg,IPH 14P,128GB,"PUR, SLV, BLK, GLD","J511D, E511D, S512D, A513D, A514D, A512D, S514D, E514D, S511D, J513D, U514D, J514D, J512D, A511D"
231890,"Apple Cell Phones - iPhone 14 Pro, 512GB - 105 Units - Grade C(T) - CT0079789A",CT0079789A,C(T),105,iPhone 14 Pro,2025-06-19T17:37:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_991.jpg,IPH 14P,512GB,"PUR, SLV, BLK, GLD","S519D, J521D, A519D, E521D, J520D, J522D, J519D, A521D, E522D, E519D, A522D, S522D"
232026,"Apple Cell Phones - iPhone 14 Pro, 256GB - 89 Units - Grade B+(T) - CT0079796A",CT0079796A,B+(T),89,iPhone 14 Pro,2025-06-19T17:38:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_992.jpg,IPH 14P,256GB,"PUR, SLV, BLK, GLD","S518D, J517D, E518D, J515D, E515D, A515D, A516D, A518D, S516D, A517D"
231841,Apple Cell Phones - iPhone 14 Pro - 72 Units - Grade B+(T) - CT0079856A,CT0079856A,B+(T),72,iPhone 14 Pro,2025-06-19T17:39:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_991.jpg,IPH 14P,"512GB, 1TB, 128GB, 256GB","PUR, BLK, GLD","J526D, A525D, S519D, A523D, A514D, A519D, J522D, J523D, A515D, A522D"
231887,Apple Cell Phones - iPhone 14 Pro - 53 Units - Grade A+(T) - CT0079873A,CT0079873A,A+(T),53,iPhone 14 Pro,2025-06-19T17:40:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_991.jpg,IPH 14P,"512GB, 1TB, 128GB, 256GB","PUR, SLV, BLK, GLD","A518D, S512D, A513D, A514D, A512D, S514D, S526D, A519D, E514D, S511D, A522D, E512D, J513D, A515D, J514D, E513D, A511D"
232052,"Apple Cell Phones - iPhone 14 Plus, 128GB - 222 Units - Grade C(T) - CT0079771A",CT0079771A,C(T),222,iPhone 14 Plus,2025-06-19T17:41:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_764.jpg,IPH 14PL,128GB,"RED, MDN, STL, YEL, PUR, BLU","A497D, E498D, A500D, E497D, S496D, J801D, J498D, A499D, J499D, S500D, J497D, A498D, E801D, A801D, A496D, S498D, E496D, J500D, J496D, S497D, E500D"
231927,"Apple Cell Phones - iPhone 14 Plus, 256GB - 76 Units - Grade C(T) - CT0079803A",CT0079803A,C(T),76,iPhone 14 Plus,2025-06-19T17:42:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_763.jpg,IPH 14PL,256GB,"RED, MDN, STL, YEL, PUR, BLU","E501D, J503D, J501D, E502D, A802D, J502D, A505D, S505D, J504D, A501D, A502D, E503D, J505D, A503D"
231752,Apple Cell Phones - iPhone 14 Plus - 61 Units - Grade B+(T) - CT0079867A,CT0079867A,B+(T),61,iPhone 14 Plus,2025-06-19T17:43:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_762.jpg,IPH 14PL,"128GB, 256GB","RED, MDN, STL, PUR, BLU","A497D, J503D, A499D, A498D, J502D, A505D, E496D, A500D, S505D, A504D, J504D, A501D, A502D, A496D, J505D, A503D, S503D"
231882,"Apple Cell Phones - iPhone 14, 128GB - 742 Units - Grade C(T) - CT0079761A",CT0079761A,C(T),742,iPhone 14,2025-06-19T17:44:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_897.jpg,IPH 14,128GB,"RED, MDN, STL, YEL, PUR, BLU","E483D, A798D, J484D, E482D, E481D, A484D, A482D, S484D, E484D, J483D, S481D, J482D, A483D, A481D, J481D, U481D, E485D, S483D, J798D, J485D, A485D, S485D"
231775,"Apple Cell Phones - iPhone 14, 128GB - 85 Units - Grade B+(T) - CT0079799A",CT0079799A,B+(T),85,iPhone 14,2025-06-19T17:45:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_896.jpg,IPH 14,128GB,"RED, MDN, STL, YEL, PUR, BLU","J482D, A484D, S483D, A482D, E481D, A483D, A798D, J483D, J485D, A481D, J481D, U481D, A485D, S485D"
231944,"Apple Cell Phones - iPhone 14, 128GB - 75 Units - Grade A+(T) - CT0079805A",CT0079805A,A+(T),75,iPhone 14,2025-06-19T17:46:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_898.jpg,IPH 14,128GB,"RED, MDN, STL, YEL, PUR, BLU","A484D, A482D, S484D, E481D, A483D, E484D, E483D, A798D, J484D, J485D, J483D, A481D, J481D, U481D, A485D, E485D, S485D"
231862,"Apple Cell Phones - iPhone 14, 256GB - 74 Units - Grade C(T) - CT0079806A",CT0079806A,C(T),74,iPhone 14,2025-06-19T17:47:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_897.jpg,"APL IPH 14 256GB, IPH 14",256GB,"RED, MDN, STL, YEL, PUR, BLU","J799D, J486D, J488D, A488D, E799D, E487D, A487D, E486D, J489D, A490D, S490D, E490D, A799D, J487D, A486D, J490D, E488D, S486D"
231765,"Apple Cell Phones - iPhone 14, 128GB - 65 Units - Grade B(T) - CT0079812A",CT0079812A,B(T),65,iPhone 14,2025-06-19T17:48:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_896.jpg,IPH 14,128GB,"RED, YEL, MDN, STL, PUR, BLU","J482D, A484D, A482D, J798D, A483D, A798D, J484D, J485D, J483D, A481D, J481D, E482D, A485D, E481D"
231789,Apple Cell Phones - iPhone 14 - 19 Units - Grade B+(T) - CT0079980A,CT0079980A,B+(T),19,iPhone 14,2025-06-19T17:49:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_896.jpg,IPH 14,"512GB, 128GB, 256GB","RED, MDN, STL, PUR, BLU","A495D, E492D, A494D, S487D, J493D, A481D, A491D, A492D, A486D, E491D"
231795,Apple Cell Phones - iPhone 14 - 19 Units - Grade A+(T) - CT0079984A,CT0079984A,A+(T),19,iPhone 14,2025-06-19T17:50:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_896.jpg,IPH 14,"512GB, 256GB","RED, MDN, STL, PUR, BLU","A493D, A495D, A489D, A487D, S490D, J491D, E490D, A490D, J495D, J493D, A486D, E488D"
232001,Apple Cell Phones - iPhone 14 - 17 Units - Grade AA+(T) - CT0079993A,CT0079993A,AA+(T),17,iPhone 14,2025-06-19T17:51:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_898.jpg,IPH 14,"512GB, 128GB, 256GB","RED, MDN, YEL, STL, PUR, BLU","A493D, A484D, A482D, S798D, A487D, A798D, J485D, A481D, E485D, S485D"
231929,Apple Cell Phones - iPhone SE (2022) - 101 Units - Grade C(T) - CT0079842A,CT0079842A,C(T),101,iPhone SE (2022),2025-06-19T17:52:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonese2022_815.jpg,IPH SE22,"128GB, 64GB","RED, MDN, STL","J372D, S373D, E371D, J375D, E370D, J373D, J374D, A370D, A371D, S370D, E373D, J370D, J371D"
231901,Apple Cell Phones - iPhone SE (2022) - 27 Units - Grade B+(T) - CT0079931A,CT0079931A,B+(T),27,iPhone SE (2022),2025-06-19T17:53:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonese2022_815.jpg,"IP SE22 U, APL IPH SE22, IPH SE22","128GB, 256GB, 64GB","RED, MDN, STL","J372D, A376D, E370D, J373D, J392D, A370D, A371D, S370D, J370D, S372D"
231875,Apple Cell Phones - iPhone SE (2022) - 26 Units - Grade B(T) - CT0079934A,CT0079934A,B(T),26,iPhone SE (2022),2025-06-19T17:54:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonese2022_815.jpg,IPH SE22,"128GB, 256GB, 64GB","RED, MDN, STL","J375D, J377D, J373D, J374D, A372D, A370D, S371D, J370D, S372D, J371D"
231968,"Apple Cell Phones - iPhone 13 Pro Max, 128GB - 360 Units - Grade C(T) - CT0079766A",CT0079766A,C(T),360,iPhone 13 Pro Max,2025-06-19T17:55:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2603.jpg,IPH 13PM,128GB,"SLV, GRN, GLD, BLU, GPH","A194D, J194D, E195D, J366D, E366D, J193D, A193D, S194D, E194D, J196D, E196D, A195D, A196D, S196D, J195D, E193D, A366D, S195D, S193D"
231782,"Apple Cell Phones - iPhone 13 Pro Max, 256GB - 261 Units - Grade C(T) - CT0079768A",CT0079768A,C(T),261,iPhone 13 Pro Max,2025-06-19T17:56:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2601.jpg,IPH 13PM,256GB,"SLV, GRN, GLD, BLU, GPH","J199D, J198D, J200D, A367D, A199D, J197D, J367D, S199D, S200D, E200D, E197D, E198D, S197D, E199D, A200D, A197D"
231983,"Apple Cell Phones - iPhone 13 Pro Max, 512GB - 58 Units - Grade C(T) - CT0079820A",CT0079820A,C(T),58,iPhone 13 Pro Max,2025-06-19T17:57:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2603.jpg,IPH 13PM,512GB,"SLV, GRN, GLD, GPH, BLU","J201D, J204D, J202D, J368D, S203D, A368D, J203D, E201D, S201D"
232039,"Apple Cell Phones - iPhone 13 Pro, 128GB - 114 Units - Grade C(T) - CT0079787A",CT0079787A,C(T),114,iPhone 13 Pro,2025-06-19T17:58:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1936.jpg,IPH 13P,128GB,"SLV, GRN, GLD, BLU, GPH","A178D, S178D, J179D, E179D, J362D, E180D, S177D, A177D, J177D, J178D, A180D, J180D, S179D, S180D"
231949,"Apple Cell Phones - iPhone 13 Pro, 256GB - 96 Units - Grade C(T) - CT0079795A",CT0079795A,C(T),96,iPhone 13 Pro,2025-06-19T17:59:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1935.jpg,IPH 13P,256GB,"SLV, GRN, GLD, BLU, GPH","J181D, A181D, S181D, J182D, S182D, J363D, E184D, S183D, S184D, E181D, A184D, A183D, A363D, J184D, J183D, E182D, E363D"
231996,"Apple Cell Phones - iPhone 13 Pro, 512GB - 62 Units - Grade C(T) - CT0079817A",CT0079817A,C(T),62,iPhone 13 Pro,2025-06-19T18:00:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1935.jpg,IPH 13P,512GB,"SLV, GRN, GLD, GPH, BLU","J187D, J188D, A186D, J185D, E188D, S188D, J364D, E186D, S185D, J186D, E185D, A185D"
231825,Apple Cell Phones - iPhone 13 Pro - 18 Units - Grade B+(T) - CT0079990A,CT0079990A,B+(T),18,iPhone 13 Pro,2025-06-19T18:01:00.000Z,https://bstock.com/mobilecarrier/media/catalog/product/cache/0/image/210x/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1934.jpg,IPH 13P,"512GB, 128GB, 256GB","GRN, BLU, SLV, GPH","A362D, A178D, A181D, S181D, J182D, J362D, A177D, E181D, J177D, E364D, A180D"
